528,13270.7,-571262.
529,68942.7,-546732.
530,43882.0,-544974.
531,111230.,-539331.
532,92048.6,-541202.
533,-16517.7,-591302.
534,-19455.9,-597635.
535,-26465.3,-600066.
536,220.300,-576627.
537,-7246.47,-580634.
538,-14722.0,-584189.
539,5650.00,-572616.
540,186952.,-555887.
541,182529.,-539898.
542,166107.,-535679.
543,201478.,-564784.
544,-161303.,-860107.
545,-179871.,-851573.
546,-190520.,-835445.
547,-195697.,-813226.
548,-179426.,-796446.
549,-201703.,-793227.
550,-209976.,-774557.
551,-199022.,-757342.
552,-173977.,-719647.
553,-190144.,-737827.
554,-162132.,-705437.
555,-150607.,-680075.
556,-169165.,-686691.
557,-145939.,-652456.
558,-160769.,-665282.
559,-92965.8,-647732.
560,-103398.5,-648267.
561,-110604.,-641268.
562,-123330.,-641960.
563,-136797.,-642504.
564,-71875.6,-638944.
565,-77893.4,-642446.
566,-85982.4,-639693.
567,-66010.8,-633323.
568,-48777.5,-626658.
569,-55498.9,-628730.
570,-60826.6,-629916.
571,-42310.9,-608458.
572,-47804.4,-613433.
573,-47513.4,-619883.
574,-32418.0,-601716.
575,-36424.5,-605148.
576,126844.,-1.02387E+06
577,103316.6,-1.03358E+06
578,147400.,-1.01545E+06
579,162027.,-1.02709E+06
580,80546.6,-1.04321E+06
581,59513.7,-1.05290E+06
582,8502.69,-1.05172E+06
583,-31201.4,-1.03908E+06
584,-13323.3,-1.05617E+06
585,-49046.8,-1.02220E+06
586,-65111.8,-1000640.
587,25792.3,-1.05124E+06
588,39854.6,-1.06206E+06
589,-111712.,-998343.
590,-93458.1,-1012113.
591,193279.,-1.03290E+06
592,176066.,-1.03886E+06
593,213126.,-1.04259E+06
594,225186.,-1.01852E+06
595,237246.,-994455.
596,-150430.,-968351.
597,-130642.,-976060.
598,-126003.,-990065.
599,-167477.,-950682.
600,-158876.,-932259.
601,-162438.,-915766.
602,-166608.,-895953.
603,-170404.,-878737.
604,358813.,-754065.
605,352153.,-734249.
606,339311.,-723393.
607,348725.,-693633.
608,346357.,-710516.
609,356684.,-672788.
610,344879.,-651531.
611,290592.,-605317.
612,327360.,-637224.
613,320278.,-620509.
614,309999.,-602505.
615,295851.,-583356.
616,270825.,-572650.
617,235915.,-561952.
618,253607.,-563655.
619,217688.,-555031.
620,128622.,-525439.
621,155765.,-518714.
622,24817.5,-544762.
623,17420.8,-553908.
624,15753.3,-562583.
625,5472.61,-565391.
626,78339.9,-523724.
627,57314.0,-530853.
628,43294.9,-531642.
629,33161.7,-535602.
630,103452.2,-523129.
631,-21795.3,-585736.
632,-25469.5,-592398.
633,-32480.5,-596158.
634,130.790,-570291.
635,-7654.09,-571520.
636,-14958.9,-576519.
637,-20079.4,-580403.
638,200413.,-546255.
639,197401.,-527229.
640,177583.,-521809.
641,-184561.,-868485.
642,-198502.,-856230.
643,-213020.,-827861.
644,-212801.,-846107.
645,-218786.,-809573.
646,-224273.,-789894.
647,-227833.,-773343.
648,-218667.,-758711.
649,-208244.,-745298.
650,-182976.,-703845.
651,-191499.,-719556.
652,-208462.,-730594.
653,-181842.,-671249.
654,-197604.,-686877.
655,-148340.,-641056.
656,-162118.,-644326.
657,-180351.,-654251.
658,-98593.9,-638541.
659,-117118.,-632937.
660,-107131.,-633531.
661,-131101.,-631368.
662,-142876.,-634376.
663,-73863.7,-632365.
664,-78250.7,-637105.
665,-81555.7,-631844.
666,-90792.2,-630406.
667,-64328.2,-627665.
668,-69722.4,-626953.
669,-54554.0,-621842.
670,-60136.9,-625139.
671,-41062.5,-603127.
672,-45384.2,-603439.
673,-50620.7,-606634.
674,-52315.2,-616742.
675,-53839.0,-612396.
676,-37624.9,-599696.
677,142290.,-1.03663E+06
678,121081.,-1.04713E+06
679,98125.0,-1.05676E+06
680,157658.,-1.04806E+06
681,77495.5,-1.06262E+06
682,59471.4,-1.07734E+06
683,21133.9,-1.06736E+06
684,1967.37,-1.07293E+06
685,-59566.2,-1.05045E+06
686,-36167.5,-1.06403E+06
687,-18953.2,-1.07911E+06
688,-75824.7,-1.02931E+06
689,35237.5,-1.08157E+06
690,-118408.,-1.02212E+06
691,-133111.,-1007651.
692,-102739.0,-1.03999E+06
693,189165.,-1.05122E+06
694,171478.,-1.05616E+06
695,201044.,-1.06668E+06
696,-142990.,-990839.
697,-164761.,-992632.
698,-181727.,-975087.
699,-193070.,-952957.
700,-181049.,-931846.
701,-183664.,-910811.
702,-190880.,-889987.
703,371023.,-730038.
704,354730.,-721378.
705,370930.,-687737.
706,362526.,-708113.
707,380283.,-667375.
708,366342.,-655187.
709,365952.,-637380.
710,345489.,-623558.
711,333038.,-602844.
712,322623.,-584131.
713,314908.,-566648.
714,293684.,-554381.
715,268438.,-554014.
716,248377.,-546588.
717,231009.,-544897.
718,216295.,-535291.
719,139210.,-501652.
720,116137.,-503901.
721,171601.,-506079.
722,158408.,-498975.
723,24286.8,-535206.
724,15582.5,-537242.
725,10282.14,-546484.
726,6991.07,-556163.
727,-3117.15,-565070.
728,279.790,-560176.
729,93347.7,-504620.
730,71242.3,-502363.
731,61599.7,-516696.
732,47065.4,-519609.
733,35435.4,-525474.
734,27968.5,-529852.
735,-26009.1,-580502.
736,-27892.7,-585944.
737,-33107.1,-589151.
738,-39471.8,-593684.
739,-10652.6,-563516.
740,-17626.3,-568068.
741,-22504.3,-574618.
742,214658.,-515335.
743,192783.,-505138.
744,-206629.,-874382.
745,-216094.,-861561.
746,-227674.,-839698.
747,-235157.,-825400.
748,-231065.,-855173.
749,-241991.,-804832.
750,-243709.,-782570.
751,-240526.,-759751.
752,-224923.,-742014.
753,-205362.,-707159.
754,-208941.,-719423.
755,-226473.,-719355.
756,-201164.,-663059.
757,-217572.,-677066.
758,-224862.,-696564.
759,-153501.,-632825.
760,-165961.,-629212.
761,-179026.,-637250.
762,-195290.,-643842.
763,-100430.3,-628617.
764,-120890.,-623086.
765,-109807.,-626039.
766,-133005.,-618872.
767,-144810.,-624434.
768,-77077.8,-626106.
769,-84351.2,-625363.
770,-90705.3,-623067.
771,-95312.7,-625235.
772,-65188.7,-622765.
773,-72356.0,-619701.
774,-57783.8,-616149.
775,-60593.0,-620466.
776,-43568.0,-598890.
777,-48872.5,-600529.
778,-56122.1,-600149.
779,-60261.9,-608904.
780,137800.,-1.05913E+06
781,116115.,-1.07072E+06
782,89820.6,-1.08290E+06
783,155003.,-1.07209E+06
784,47463.0,-1.09532E+06
785,67272.1,-1.10420E+06
786,16491.5,-1.08464E+06
787,-1579.22,-1.09770E+06
788,-57729.8,-1.07772E+06
789,-82936.6,-1.07269E+06
790,-84249.7,-1.05090E+06
791,-38411.3,-1.08450E+06
792,-27924.1,-1.10007E+06
793,26340.7,-1.10298E+06
794,-125042.,-1.04300E+06
795,-143879.,-1.03267E+06
796,-154238.,-1010674.
797,-100979.5,-1.06329E+06
798,-120325.,-1.06068E+06
799,178739.,-1.07212E+06
800,188961.,-1.09077E+06
801,-173871.,-1011308.
802,-187031.,-999853.
803,-204834.,-989432.
804,-207704.,-970428.
805,-216744.,-951485.
806,-204055.,-935846.
807,-196939.,-922242.
808,-204069.,-909072.
809,-216989.,-893669.
810,383232.,-706011.
811,395473.,-682036.
812,407713.,-658061.
813,383911.,-646859.
814,382403.,-629303.
815,370872.,-616596.
816,356553.,-600295.
817,343288.,-586064.
818,340009.,-565585.
819,322760.,-547104.
820,278419.,-533468.
821,308931.,-525834.
822,262724.,-529343.
823,236928.,-525560.
824,150479.,-482831.
825,125750.,-482931.
826,104029.8,-485778.
827,175801.,-486623.
828,19741.1,-528224.
829,8140.68,-529373.
830,6547.15,-538046.
831,-468.690,-542726.
832,1721.99,-549837.
833,-1668.71,-554843.
834,-5793.45,-559069.
835,85154.0,-487069.
836,67405.7,-482403.
837,57838.2,-494062.
838,53862.0,-506213.
839,40226.2,-508437.
840,37234.7,-517571.
841,31777.8,-519828.
842,27372.3,-523742.
843,-30293.8,-574153.
844,-33080.4,-581703.
845,-41303.9,-585337.
846,-48990.4,-592856.
847,-11945.0,-556623.
848,-18343.3,-559618.
849,-24505.0,-562830.
850,-25816.5,-568718.
851,232753.,-501585.
852,212402.,-498290.
853,202449.,-483161.
854,-231474.,-875912.
855,-246352.,-843284.
856,-262852.,-823925.
857,-251219.,-862964.
858,-264591.,-795858.
859,-263040.,-771743.
860,-259617.,-751622.
861,-244602.,-737605.
862,-237724.,-709975.
863,-248379.,-718286.
864,-210362.,-647873.
865,-222771.,-660866.
866,-239600.,-678711.
867,-249032.,-700683.
868,-156505.,-623858.
869,-179283.,-621212.
870,-164302.,-617563.
871,-191401.,-630474.
872,-207420.,-631475.
873,-99534.3,-622734.
874,-103883.9,-623787.
875,-112325.,-619327.
876,-118145.,-615120.
877,-124865.,-616233.
878,-107036.,-621073.
879,-143048.,-613897.
880,-129290.,-612262.
881,-135799.,-610809.
882,-153060.,-615807.
883,-80370.9,-620179.
884,-86416.8,-619891.
885,-92338.9,-616151.
886,-95423.2,-621007.
887,-64810.6,-616430.
888,-71780.3,-610365.
889,-77948.2,-614976.
890,-61100.3,-590550.
891,-67287.0,-600285.
892,133502.,-1.07952E+06
893,116336.,-1.09722E+06
894,92091.2,-1.10744E+06
895,142447.,-1.09685E+06
896,166138.,-1.09446E+06
897,46311.3,-1.11062E+06
898,81721.3,-1.12821E+06
899,55903.9,-1.12515E+06
900,5628.38,-1.12380E+06
901,-16154.0,-1.11582E+06
902,-75657.9,-1.09309E+06
903,-54297.1,-1.10239E+06
904,-99493.1,-1.09686E+06
905,-103063.6,-1.07949E+06
906,-37647.0,-1.12097E+06
907,33469.8,-1.12418E+06
908,-142592.,-1.05854E+06
909,-166662.,-1.05303E+06
910,-170210.,-1.03016E+06
911,-115181.,-1.07537E+06
912,-135316.,-1.08244E+06
913,176948.,-1.11493E+06
914,-194644.,-1.02343E+06
915,-206132.,-1007274.
916,-225606.,-1002520.
917,-222152.,-983180.
918,-230354.,-968013.
919,-239872.,-949090.
920,-224341.,-933047.
921,-211055.,-922978.
922,-224680.,-914112.
923,-241112.,-900129.
924,419973.,-634025.
925,399929.,-632511.
926,391349.,-613172.
927,380104.,-595519.
928,364120.,-578950.
929,369308.,-554863.
930,348720.,-541015.
931,333127.,-528808.
932,275147.,-514036.
933,292114.,-513840.
934,332276.,-509517.
935,309865.,-497747.
936,254781.,-510090.
937,164940.,-466463.
938,138624.,-460764.
939,109393.,-463124.
940,93032.1,-473285.
941,188020.,-466485.
942,21640.4,-520324.
943,13595.0,-521133.
944,-639.190,-534167.
945,4981.15,-520487.
946,-1775.64,-525498.
947,-7252.76,-537728.
948,-8060.11,-543285.
949,-5554.39,-548954.
950,-7332.28,-554068.
951,80162.6,-472911.
952,69194.4,-464045.
953,54493.6,-470532.
954,51413.4,-483563.
955,44943.6,-495398.
956,34465.8,-499362.
957,30495.0,-506498.
958,31259.5,-513718.
959,27264.6,-518519.
960,-34232.2,-564244.
961,-40360.1,-574780.
962,-53216.9,-579599.
963,-11537.4,-550954.
964,-17927.4,-552171.
965,-27314.8,-553929.
966,253914.,-492221.
967,236051.,-482117.
968,220716.,-488002.
969,220534.,-475779.
970,209484.,-463366.
971,-256865.,-883204.
972,-268753.,-850315.
973,-288924.,-837843.
974,-290040.,-809256.
975,-269419.,-869650.
976,-285352.,-782353.
977,-282086.,-756085.
978,-267107.,-732347.
979,-264594.,-708780.
980,-225815.,-642390.
981,-243136.,-656194.
982,-260305.,-691260.
983,-262507.,-669888.
984,-195339.,-618564.
985,-171363.,-608381.
986,-184666.,-607826.
987,-159344.,-607879.
988,-208694.,-616180.
989,-225984.,-621886.
990,-99550.0,-617728.
991,-103262.5,-620236.
992,-106474.,-616076.
993,-112494.,-614318.
994,-123315.,-611587.
995,-115305.,-611160.
996,-119128.,-610209.
997,-141604.,-606915.
998,-149296.,-607761.
999,-126677.,-607635.
1000,-131498.,-607884.
1001,-135768.,-604801.
1002,-84479.5,-614685.
1003,-89444.8,-606287.
1004,-100994.7,-609700.
1005,-78790.6,-601511.
1006,-80588.7,-609722.
1007,-75325.5,-588979.
1008,-66303.6,-580500.
1009,132155.,-1.11973E+06
1010,108218.,-1.12337E+06
1011,155022.,-1.11762E+06
1012,82937.2,-1.15226E+06
1013,102505.9,-1.14568E+06
1014,63025.3,-1.14358E+06
1015,42382.8,-1.14065E+06
1016,-3064.55,-1.14659E+06
1017,19705.4,-1.14168E+06
1018,-19923.1,-1.13431E+06
1019,-83139.3,-1.11534E+06
1020,-62410.2,-1.12775E+06
1021,-106843.,-1.11738E+06
1022,-127633.,-1.10823E+06
1023,-116137.,-1.08848E+06
1024,-45173.4,-1.14547E+06
1025,-164061.,-1.07859E+06
1026,-188767.,-1.07023E+06
1027,-190752.,-1.04724E+06
1028,-160197.,-1.10551E+06
1029,164936.,-1.13910E+06
1030,-216589.,-1.04273E+06
1031,-218544.,-1.02113E+06
1032,-235712.,-1.01851E+06
1033,-249845.,-1007884.
1034,-241747.,-987141.
1035,-253925.,-968805.
1036,-265000.,-948252.
1037,-248190.,-925417.
1038,-265447.,-905950.
1039,432232.,-609988.
1040,411749.,-612211.
1041,402502.,-592630.
1042,391623.,-570597.
1043,396869.,-543135.
1044,374068.,-530723.
1045,353545.,-519518.
1046,288207.,-498117.
1047,269154.,-499719.
1048,355175.,-497430.
1049,334749.,-485229.
1050,314374.,-466188.
1051,301284.,-482168.
1052,177651.,-452778.
1053,159799.,-446477.
1054,121249.,-445121.
1055,138520.,-434535.
1056,101076.4,-437704.
1057,86081.4,-456382.
1058,195772.,-448574.
1059,24350.8,-514866.
1060,17757.0,-514894.
1061,9711.70,-513363.
1062,-8220.35,-530724.
1063,1592.37,-514046.
1064,-1378.69,-518828.
1065,-6045.59,-520387.
1066,-8944.30,-524500.
1067,-13787.4,-535501.
1068,-11692.9,-540283.
1069,-12421.8,-543617.
1070,-10646.2,-546731.
1071,70052.8,-448698.
1072,54975.9,-453746.
1073,43501.2,-463845.
1074,42229.2,-475302.
1075,40615.9,-484427.
1076,34331.0,-490582.
1077,29308.1,-495057.
1078,26930.8,-500516.
1079,23507.2,-506312.
1080,26338.6,-510411.
1081,-41145.0,-552874.
1082,-50194.3,-563830.
1083,-64262.2,-569509.
1084,-15413.9,-546616.
1085,-22360.4,-545048.
1086,-33895.8,-540343.
1087,274671.,-485917.
1088,256336.,-474554.
1089,234208.,-462504.
1090,217253.,-445427.
1091,-279686.,-887054.
1092,-290569.,-864711.
1093,-306041.,-850172.
1094,-311632.,-828297.
1095,-311592.,-806012.
1096,-303338.,-791213.
1097,-304799.,-770587.
1098,-305682.,-746504.
1099,-287990.,-735162.
1100,-283257.,-716497.
1101,-279482.,-693606.
1102,-245559.,-635719.
1103,-263802.,-649107.
1104,-271634.,-681924.
1105,-282932.,-672567.
1106,-277981.,-660050.
1107,-199018.,-603874.
1108,-163859.,-598205.
1109,-175777.,-598589.
1110,-186333.,-596649.
1111,-152887.,-600007.
1112,-215883.,-605048.
1113,-233217.,-602823.
1114,-247056.,-617502.
1115,-110141.,-609904.
1116,-122024.,-607603.
1117,-116934.,-605795.
1118,-145431.,-602387.
1119,-140298.,-602712.
1120,-124468.,-602555.
1121,-130125.,-604125.
1122,-133094.,-601401.
1123,-136987.,-600216.
1124,-88394.9,-593287.
1125,-100017.3,-597700.
