1,0.027820,-0.051180
2,0.010645,-0.043235
3,0.026840,-0.054473
4,0.014887,-0.034513
5,0.026500,-0.058540
6,0.018183,-0.040383
7,0.009413,-0.047215
8,-0.003425,-0.034770
9,-0.001155,-0.021915
10,0.029705,-0.060490
11,0.035690,-0.061253
12,0.005236,-0.010672
13,0.015162,-0.017597
14,0.026090,-0.059535
15,0.013070,-0.054468
16,0.014985,-0.065865
17,0.008354,-0.011672
18,0.007445,-0.031865
19,-0.025843,-0.037422
20,-0.014467,-0.037890
21,0.014178,-0.055220
22,-0.034193,-0.029420
23,-0.020165,-0.021485
24,-0.001120,-0.002887
25,0.024355,-0.056918
26,0.027215,-0.051098
27,0.024602,-0.050630
28,0.005863,0.001919
29,0.013742,-0.064730
30,0.004972,-0.061995
31,0.004270,-0.041357
32,0.004167,-0.069468
33,-0.005360,0.010700
34,0.002352,-0.002591
35,0.009186,-0.014292
36,0.006339,-0.025072
37,-0.030927,-0.009853
38,-0.028680,-0.027255
39,-0.004902,-0.033385
40,0.025358,-0.053045
41,-0.046070,-0.017445
42,-0.032785,-0.019380
43,-0.035645,-0.033910
44,-0.020117,0.008209
45,-0.024058,0.020753
46,-0.000356,0.014495
47,0.007438,-0.046060
48,0.008125,-0.046957
49,0.014893,-0.042685
50,0.012320,-0.033965
51,0.011665,-0.048010
52,0.001888,-0.061030
53,-0.004180,-0.067685
54,-0.011755,-0.048223
55,-0.002392,-0.031297
56,-0.003721,-0.070905
57,-0.008458,0.026728
58,-0.011275,0.035662
59,-0.012507,0.016997
60,-0.000464,-0.011670
61,-0.005843,-0.002632
62,0.000759,-0.016368
63,-0.003546,-0.021607
64,-0.035030,-0.011670
65,-0.031850,-0.022332
66,-0.031012,-0.021947
67,-0.007025,-0.035270
68,0.015310,-0.051873
69,0.020073,-0.054743
70,-0.025933,0.008001
71,-0.050722,0.008161
72,-0.025157,-0.015263
73,-0.043287,0.009187
74,-0.026828,-0.025067
75,-0.022305,0.022280
76,-0.015910,0.029880
77,-0.022052,0.033777
78,-0.011245,-0.022388
79,0.003445,-0.035580
80,0.007326,-0.036980
81,0.011044,-0.029890
82,0.001366,-0.018828
83,-0.003214,-0.036352
84,-0.009529,-0.044965
85,-0.010417,-0.065150
86,-0.008876,-0.034787
87,-0.011340,-0.041500
88,-0.009903,-0.022065
